25
200
43,42,2,24
83,23,61,39
86,8,79,9
19,4,16,28
30,5,26,38
85,66,20,21
60,46,15,20
70,9,62,20
7,6,2,38
99,90,10,6
95,87,9,28
20,16,5,2
64,7,58,4
14,4,11,8
16,1,16,25
56,50,7,2
16,14,3,26
21,10,12,15
50,5,46,7
37,33,5,31
46,36,11,4
56,9,48,36
58,20,39,20
95,45,51,20
88,38,51,36
64,60,5,18
3,1,3,11
60,51,10,27
58,44,15,27
90,86,5,5
75,8,68,6
38,38,1,1
28,4,25,38
22,4,19,10
51,22,30,31
69,1,69,39
83,40,44,37
53,28,26,29
81,44,38,1
86,59,28,37
80,54,27,34
11,2,10,9
95,56,40,37
50,45,6,4
27,20,8,5
75,26,50,7
50,18,33,12
85,50,36,4
60,27,34,37
74,2,73,24
74,19,56,21
6,2,5,35
1,1,1,4
43,4,40,4
15,6,10,10
45,44,2,6
21,18,4,21
18,12,7,13
6,1,6,23
4,1,4,29
18,8,11,19
78,51,28,2
53,11,43,29
9,1,9,22
47,6,42,32
37,15,23,40
58,19,40,36
73,15,59,10
44,4,41,18
44,19,26,13
88,52,37,1
48,33,16,40
51,33,19,5
81,28,54,9
37,24,14,21
29,4,26,35
39,13,27,5
15,12,4,13
29,25,5,6
66,10,57,38
25,22,4,40
66,9,58,17
47,42,6,38
58,49,10,14
43,7,37,24
59,59,1,18
37,10,28,28
52,33,20,26
77,67,11,3
20,13,8,15
71,45,27,39
81,60,22,40
31,26,6,13
74,15,60,18
45,38,8,20
74,51,24,19
45,14,32,26
100,19,82,24
45,23,23,1
8,8,1,35
16,15,2,7
34,27,8,29
62,15,48,4
15,13,3,30
98,6,93,15
10,1,10,20
99,75,25,11
63,17,47,6
86,64,23,20
100,64,37,14
90,74,17,33
1,1,1,33
68,43,26,11
36,24,13,30
54,49,6,31
49,29,21,22
17,1,17,1
48,10,39,22
20,15,6,9
79,35,45,39
78,9,70,25
18,16,3,9
89,11,79,9
96,56,41,33
8,8,1,34
66,31,36,34
42,24,19,13
57,28,30,12
63,60,4,26
12,3,10,27
12,7,6,28
66,29,38,33
4,3,2,22
49,8,42,6
82,34,49,36
55,46,10,22
24,11,14,21
97,29,69,5
4,2,3,24
69,44,26,12
33,5,29,15
1,1,1,38
18,12,7,24
74,14,61,23
49,41,9,11
21,3,19,13
12,11,2,24
14,10,5,16
30,9,22,12
10,6,5,4
67,44,24,31
18,1,18,14
77,53,25,29
17,13,5,27
57,54,4,12
55,38,18,26
30,15,16,9
23,9,15,38
19,17,3,12
68,21,48,33
32,18,15,9
18,16,3,8
16,13,4,24
86,85,2,35
30,15,16,38
81,49,33,11
89,88,2,1
66,2,65,32
16,16,1,23
403
72,24,49,4
20,12,9,4
15,2,14,21
33,33,1,22
9,8,2,11
38,1,38,25
4,2,3,11
70,43,28,28
13,1,13,7
41,34,8,24
56,17,40,1
59,43,17,25
35,6,30,5
31,24,8,14
47,16,32,20
22,17,6,12
4,1,4,4
46,35,12,12
68,51,18,15
22,17,6,11
72,36,37,25
16,8,9,4
63,43,21,18
23,5,19,27
20,20,1,23
40,23,18,5
49,48,2,17
58,51,8,17
35,1,35,17
48,40,9,19
40,26,15,9
53,31,23,15
14,4,11,11
17,2,16,14
46,13,34,4
66,20,47,12
3,1,3,12
18,2,17,14
42,23,20,11
7,5,3,13
8,1,8,16
66,41,26,7
59,33,27,18
66,59,8,10
17,6,12,21
63,27,37,16
44,41,4,27
49,11,39,16
69,57,13,9
42,41,2,18
11,4,8,27
27,22,6,17
23,13,11,12
44,4,41,3
41,37,5,21
36,18,19,8
38,14,25,25
27,11,17,19
24,21,4,21
9,1,9,27
35,27,9,16
4,3,2,10
16,10,7,13
67,17,51,2
43,1,43,3
32,10,23,12
59,8,52,19
45,41,5,16
66,21,46,18
41,33,9,1
21,16,6,7
46,43,4,9
49,12,38,3
11,10,2,21
72,51,22,24
19,10,10,20
68,36,33,10
56,51,6,24
9,4,6,16
58,5,54,4
65,9,57,19
47,12,36,17
70,56,15,16
61,11,51,17
51,23,29,21
60,49,12,19
41,18,24,17
69,64,6,16
54,14,41,2
57,3,55,15
38,15,24,20
26,13,14,7
19,2,18,3
2,2,1,28
8,8,1,22
65,36,30,21
34,32,3,4
26,19,8,15
5,3,3,7
26,18,9,2
23,4,20,16
48,36,13,2
72,69,4,14
61,9,53,15
7,7,1,16
55,6,50,1
51,34,18,14
41,28,14,18
19,16,4,14
55,16,40,1
11,9,3,2
59,34,26,6
5,2,4,3
53,7,47,1
5,4,2,18
31,19,13,9
35,16,20,20
57,12,46,27
59,47,13,8
37,31,7,24
45,14,32,23
29,16,14,25
66,44,23,2
69,15,55,20
43,13,31,21
41,41,1,27
24,2,23,10
55,36,20,14
24,3,22,5
1,1,1,15
21,19,3,13
52,13,40,6
48,6,43,24
2,1,2,23
18,18,1,18
28,19,10,1
51,19,33,19
1,1,1,26
71,13,59,24
15,9,7,4
24,9,16,19
23,21,3,24
65,39,27,4
39,5,35,12
70,12,59,16
42,11,32,1
42,19,24,12
32,23,10,3
56,35,22,7
27,25,3,1
52,3,50,4
19,2,18,11
35,33,3,13
47,31,17,7
73,52,22,10
50,44,7,5
23,9,15,9
1,1,1,13
5,5,1,10
27,7,21,28
61,44,18,18
30,2,29,27
53,49,5,25
46,36,11,17
8,3,6,24
50,13,38,28
10,2,9,26
50,10,41,2
2,1,2,22
8,2,7,9
44,32,13,2
30,21,10,27
8,1,8,1
64,29,36,13
37,24,14,14
62,22,41,2
60,16,45,6
71,44,28,8
71,9,63,25
7,4,4,28
19,1,19,4
12,10,3,26
6,3,4,9
67,56,12,16
19,4,16,23
69,8,62,16
39,9,31,13
26,19,8,9
22,19,4,17
5,4,2,12
48,20,29,4
13,10,4,12
63,33,31,16
62,45,18,18
59,29,31,20
6,6,1,26
39,16,24,18
18,7,12,26
3,2,2,19
43,42,2,1
11,8,4,15
53,3,51,25
61,11,51,22
60,44,17,13
7,4,4,9
60,9,52,13
3,1,3,1
68,52,17,18
13,3,11,10
38,36,3,13
14,6,9,14
59,39,21,16
34,22,13,7
37,18,20,28
36,33,4,14
51,27,25,21
12,9,4,9
13,5,9,14
3,3,1,13
73,47,27,11
7,1,7,15
67,64,4,3
29,3,27,19
42,13,30,17
37,9,29,22
7,7,1,19
27,11,17,23
17,1,17,28
43,38,6,22
43,15,29,24
20,8,13,21
24,7,18,17
14,2,13,15
44,16,29,6
22,8,15,20
1,1,1,10
7,2,6,7
57,36,22,10
60,38,23,11
59,41,19,7
1,1,1,27
55,23,33,26
2,2,1,11
26,9,18,14
51,5,47,13
69,32,38,14
8,4,5,11
42,39,4,17
9,7,3,3
15,4,12,28
18,16,3,15
66,32,35,22
69,9,61,19
20,15,6,13
52,46,7,27
56,41,16,24
21,21,1,18
27,3,25,9
59,28,32,3
24,8,17,11
20,6,15,19
28,15,14,10
50,13,38,27
53,47,7,21
32,31,2,17
23,1,23,16
18,10,9,7
24,6,19,20
57,56,2,8
58,51,8,8
3,3,1,13
61,55,7,8
21,19,3,27
23,17,7,4
6,2,5,22
65,6,60,24
19,6,14,14
19,1,19,22
37,12,26,18
19,14,6,25
62,46,17,3
63,34,30,10
2,1,2,6
28,22,7,21
32,28,5,22
47,3,45,12
70,60,11,14
5,3,3,14
3,2,2,28
42,33,10,5
7,5,3,9
36,20,17,20
62,37,26,20
20,5,16,14
42,40,3,17
25,12,14,11
21,15,7,11
12,4,9,12
55,6,50,27
23,19,5,5
59,44,16,15
35,11,25,16
8,1,8,22
48,46,3,18
69,21,49,15
8,2,7,1
31,22,10,17
26,24,3,17
32,23,10,17
50,32,19,16
12,7,6,27
41,3,39,23
20,11,10,2
4,3,2,3
52,48,5,22
31,1,31,13
34,22,13,25
13,5,9,12
57,19,39,9
17,14,4,7
14,6,9,14
63,27,37,9
54,54,1,6
6,5,2,11
16,6,11,9
27,14,14,11
1,1,1,19
59,19,41,8
37,12,26,7
48,21,28,4
12,1,12,28
55,23,33,4
17,15,3,8
72,1,72,21
49,16,34,23
58,58,1,18
33,17,17,13
5,2,4,17
21,10,12,2
66,47,20,25
1,1,1,2
71,26,46,9
12,6,7,1
50,40,11,17
55,8,48,26
46,29,18,27
32,10,23,6
32,32,1,6
41,31,11,2
71,62,10,28
21,18,4,8
38,7,32,16
39,33,7,18
42,1,42,20
45,8,38,23
24,17,8,22
50,45,6,14
47,36,12,2
28,9,20,28
9,3,7,12
34,5,30,1
30,20,11,9
29,28,2,18
72,7,66,8
14,6,9,24
50,32,19,27
26,21,6,21
26,24,3,17
45,32,14,25
40,24,17,3
24,11,14,1
72,61,12,24
70,43,28,21
34,21,14,18
57,23,35,27
12,12,1,7
70,14,57,23
35,26,10,17
17,5,13,1
25,13,13,8
46,10,37,6
12,2,11,11
39,23,17,25
30,16,15,17
68,38,31,7
10,3,8,22
36,7,30,16
18,6,13,26
43,25,19,24
21,8,14,7
43,31,13,14
73,38,36,7
41,8,34,22
61,60,2,24
55,36,20,24
29,9,21,8
69,48,22,12
29,10,20,3
6,3,4,10
50,48,3,25
34,11,24,15
71,45,27,18
73,7,67,9
500
82,81,2,11
94,82,13,24
88,81,8,2
85,73,13,20
1,1,1,1
62,51,12,29
66,37,30,26
76,29,48,15
63,45,19,16
16,16,1,25
7,5,3,23
37,31,7,26
51,27,25,22
36,12,25,13
81,23,59,29
11,10,2,4
14,13,2,10
40,20,21,28
82,38,45,9
79,59,21,13
17,3,15,8
65,17,49,1
72,34,39,3
93,91,3,8
15,3,13,19
69,45,25,25
46,23,24,25
64,9,56,1
53,35,19,17
69,63,7,22
93,77,17,12
72,59,14,21
63,49,15,15
70,3,68,6
39,39,1,2
5,3,3,8
28,19,10,9
67,36,32,6
81,70,12,4
45,36,10,18
71,68,4,27
58,45,14,28
52,37,16,29
40,6,35,24
48,7,42,21
61,58,4,16
13,2,12,17
74,63,12,17
14,12,3,10
32,11,22,15
71,69,3,14
69,47,23,25
49,32,18,14
13,1,13,13
19,11,9,28
5,2,4,6
33,7,27,15
6,4,3,27
56,6,51,4
81,36,46,28
17,2,16,16
82,76,7,11
32,21,12,11
66,34,33,12
19,15,5,15
67,42,26,14
5,3,3,1
63,51,13,14
43,35,9,4
74,43,32,22
45,19,27,20
13,11,3,28
38,16,23,26
61,60,2,22
5,2,4,25
62,31,32,23
26,3,24,14
92,14,79,2
12,11,2,9
18,13,6,14
88,47,42,13
58,32,27,27
29,28,2,22
51,48,4,26
41,21,21,17
45,32,14,21
49,4,46,2
35,22,14,7
91,31,61,20
27,4,24,12
63,63,1,4
91,50,42,18
20,19,2,9
84,63,22,2
7,2,6,1
65,64,2,29
12,6,7,21
2,2,1,6
22,13,10,7
80,29,52,9
14,2,13,9
2,2,1,16
96,27,70,9
4,1,4,8
70,60,11,28
91,2,90,27
94,9,86,26
93,61,33,11
46,36,11,12
58,47,12,23
73,69,5,27
70,34,37,16
43,2,42,27
10,6,5,20
4,1,4,2
71,32,40,16
4,3,2,25
57,44,14,3
92,41,52,2
86,81,6,2
32,24,9,6
84,3,82,23
79,48,32,26
29,28,2,13
84,16,69,7
78,61,18,5
70,66,5,24
81,56,26,23
22,18,5,27
36,13,24,13
35,33,3,27
63,27,37,6
86,56,31,22
55,30,26,15
75,54,22,11
63,16,48,16
65,59,7,11
49,26,24,3
63,38,26,17
93,77,17,12
58,28,31,21
20,20,1,2
12,7,6,12
45,43,3,26
19,6,14,22
72,34,39,25
61,1,61,10
64,8,57,13
89,70,20,25
80,57,24,28
25,11,15,16
84,24,61,22
19,11,9,13
38,38,1,19
85,2,84,13
88,75,14,6
5,3,3,25
37,21,17,9
45,32,14,9
61,52,10,13
47,27,21,14
43,19,25,17
43,43,1,9
87,1,87,11
72,4,69,14
33,25,9,20
29,3,27,3
49,13,37,16
84,71,14,15
71,8,64,24
93,35,59,15
75,38,38,28
87,68,20,4
66,18,49,24
74,56,19,16
53,28,26,5
20,17,4,17
57,4,54,10
60,13,48,29
13,6,8,23
86,44,43,3
16,7,10,13
31,1,31,11
72,11,62,24
19,16,4,6
94,1,94,28
21,15,7,11
43,29,15,7
51,13,39,18
29,21,9,1
92,91,2,16
17,5,13,17
16,9,8,28
58,21,38,7
42,7,36,14
78,57,22,19
86,83,4,4
69,34,36,9
45,45,1,24
24,18,7,9
30,17,14,11
40,2,39,12
27,15,13,18
4,2,3,18
96,21,76,18
81,68,14,1
19,10,10,8
93,34,60,22
75,61,15,15
95,68,28,11
80,37,44,24
4,2,3,21
66,38,29,4
24,16,9,13
22,15,8,15
26,8,19,16
6,6,1,27
8,8,1,21
36,31,6,23
42,34,9,29
63,48,16,8
84,84,1,20
63,24,40,18
23,3,21,23
18,11,8,20
69,46,24,15
58,48,11,15
39,8,32,14
87,70,18,12
33,15,19,28
31,3,29,13
33,9,25,24
51,25,27,4
93,74,20,16
10,1,10,5
44,26,19,21
56,47,10,8
36,1,36,28
52,29,24,2
34,24,11,1
61,5,57,26
95,43,53,17
61,27,35,3
39,15,25,8
77,55,23,8
78,15,64,16
62,62,1,9
62,28,35,29
86,12,75,19
92,86,7,10
91,33,59,28
25,2,24,27
57,24,34,9
40,28,13,18
66,59,8,2
74,59,16,2
9,6,4,5
7,5,3,20
62,31,32,17
92,69,24,12
49,29,21,13
53,34,20,9
18,8,11,7
93,1,93,18
58,57,2,28
41,23,19,10
52,44,9,20
72,35,38,12
24,15,10,13
47,3,45,7
13,3,11,2
95,1,95,11
39,5,35,28
75,3,73,20
84,30,55,10
47,7,41,21
52,50,3,10
61,17,45,27
33,27,7,18
44,38,7,23
61,17,45,23
30,26,5,20
37,26,12,29
30,5,26,13
1,1,1,5
95,8,88,10
23,21,3,23
65,52,14,23
94,56,39,29
92,36,57,27
15,7,9,16
74,64,11,13
20,12,9,2
29,9,21,17
54,15,40,16
87,8,80,2
74,65,10,25
54,42,13,14
88,35,54,15
6,1,6,9
52,45,8,26
28,14,15,7
84,50,35,8
57,46,12,29
35,3,33,19
15,3,13,20
30,5,26,22
75,37,39,29
93,41,53,9
81,14,68,12
69,44,26,28
34,21,14,3
26,26,1,4
96,23,74,25
57,19,39,27
39,24,16,15
7,5,3,9
45,31,15,5
30,14,17,18
6,6,1,13
3,1,3,23
32,9,24,1
45,26,20,15
66,46,21,18
46,10,37,23
48,42,7,24
82,78,5,26
55,37,19,24
61,6,56,7
43,30,14,29
61,53,9,22
75,23,53,2
3,1,3,29
43,40,4,21
3,3,1,29
86,76,11,22
16,14,3,28
45,32,14,28
65,45,21,9
93,32,62,16
94,1,94,13
7,2,6,14
22,17,6,10
14,10,5,16
13,8,6,8
88,57,32,25
91,27,65,13
68,31,38,21
10,1,10,20
23,9,15,8
53,25,29,11
90,55,36,14
69,43,27,29
64,44,21,16
20,10,11,25
28,12,17,16
58,6,53,9
8,3,6,23
14,2,13,18
85,31,55,10
11,10,2,28
24,7,18,25
89,88,2,14
47,47,1,9
67,26,42,21
78,31,48,10
65,33,33,25
44,27,18,15
44,36,9,10
24,9,16,8
14,14,1,12
15,8,8,11
84,11,74,4
3,2,2,15
94,59,36,4
95,51,45,23
81,79,3,22
4,4,1,19
32,22,11,18
57,17,41,28
53,27,27,17
8,6,3,20
38,38,1,28
1,1,1,8
29,10,20,24
60,1,60,5
53,21,33,9
75,18,58,8
27,13,15,5
13,3,11,5
36,35,2,21
85,80,6,24
70,65,6,3
4,3,2,4
45,29,17,12
37,6,32,28
56,11,46,2
4,4,1,13
41,6,36,5
47,27,21,3
30,27,4,21
76,72,5,11
4,2,3,29
21,9,13,6
20,15,6,25
85,4,82,10
8,7,2,29
2,1,2,3
22,12,11,14
20,17,4,5
10,5,6,1
69,40,30,25
67,19,49,29
2,1,2,8
15,13,3,19
60,31,30,13
65,63,3,6
95,34,62,27
47,3,45,7
65,17,49,2
54,25,30,2
40,26,15,21
47,45,3,27
7,5,3,10
73,40,34,23
85,4,82,20
44,39,6,28
11,11,1,20
28,6,23,15
48,26,23,21
43,42,2,20
65,34,32,2
54,47,8,6
88,59,30,1
34,19,16,5
62,51,12,25
28,14,15,1
86,48,39,14
55,27,29,11
63,31,33,24
65,36,30,5
47,36,12,18
19,5,15,26
61,31,31,2
66,59,8,22
32,14,19,22
26,21,6,2
69,4,66,20
12,5,8,18
86,55,32,6
34,21,14,2
18,2,17,10
68,19,50,28
25,14,12,11
27,2,26,10
43,12,32,12
1,1,1,10
65,39,27,23
45,2,44,17
78,50,29,27
32,2,31,19
89,49,41,18
71,29,43,9
87,21,67,28
51,18,34,26
17,9,9,9
89,4,86,25
13,12,2,17
31,15,17,21
86,61,26,19
76,27,50,3
47,5,43,7
61,15,47,22
18,11,8,6
40,15,26,2
66,23,44,21
30,6,25,25
87,82,6,4
54,43,12,7
90,76,15,28
28,27,2,28
62,3,60,16
40,36,5,29
43,2,42,9
26,8,19,27
28,15,14,12
26,4,23,11
52,7,46,21
68,33,36,3
45,40,6,8
74,6,69,21
75,7,69,16
12,2,11,28
46,25,22,29
12,9,4,1
69,59,11,18
22,5,18,16
86,6,81,3
51,13,39,29
50,10,41,16
68
42,41,2,23
86,1,86,9
16,1,16,6
42,20,23,6
1,1,1,6
95,59,37,20
31,15,17,21
76,32,45,6
59,50,10,15
42,17,26,7
14,14,1,19
31,25,7,9
64,14,51,10
82,2,81,19
7,2,6,3
68,11,58,8
61,11,51,10
50,2,49,16
25,10,16,25
64,35,30,3
50,3,48,6
52,24,29,22
44,19,26,4
58,39,20,1
82,37,46,25
85,73,13,20
84,20,65,4
61,44,18,23
88,40,49,21
23,9,15,17
79,1,79,23
44,19,26,24
87,44,44,2
61,47,15,11
43,27,17,10
52,1,52,20
18,15,4,19
40,18,23,9
34,15,20,20
93,75,19,15
49,34,16,4
57,55,3,11
86,43,44,18
88,23,66,16
62,32,31,14
82,50,33,5
36,12,25,11
18,8,11,22
22,10,13,20
8,8,1,6
67,3,65,18
30,11,20,14
33,3,31,20
83,30,54,19
33,33,1,4
46,2,45,5
28,10,19,6
20,8,13,4
33,23,11,25
77,41,37,2
99,72,28,17
39,4,36,19
25,13,13,12
74,9,66,24
48,25,24,4
58,42,17,19
80,34,47,22
84,26,59,4
365
7,7,1,10
8,5,4,4
78,72,7,5
61,41,21,12
81,63,19,12
10,5,6,11
57,34,24,12
55,22,34,8
46,8,39,11
56,3,54,12
49,21,29,6
88,55,34,12
59,48,12,12
26,13,14,8
30,22,9,7
11,5,7,12
60,13,48,7
13,8,6,10
38,36,3,7
3,2,2,6
69,58,12,5
6,5,2,1
20,18,3,8
55,28,28,10
15,8,8,9
59,49,11,8
35,34,2,2
57,30,28,4
25,14,12,8
11,3,9,9
12,4,9,2
50,41,10,11
4,3,2,2
88,3,86,2
47,2,46,2
82,24,59,10
17,6,12,9
14,10,5,9
12,2,11,2
39,32,8,6
36,2,35,11
70,16,55,7
35,24,12,7
17,15,3,8
6,5,2,4
53,3,51,11
69,56,14,1
83,81,3,6
39,29,11,5
35,26,10,5
10,8,3,2
26,3,24,1
72,12,61,6
43,14,30,9
55,14,42,1
36,31,6,2
58,24,35,10
65,50,16,4
80,30,51,7
19,16,4,9
21,20,2,6
1,1,1,6
4,4,1,9
57,50,8,3
29,17,13,2
59,36,24,2
69,11,59,6
57,52,6,1
2,2,1,2
72,23,50,11
75,43,33,6
7,2,6,3
67,44,24,4
58,17,42,8
58,48,11,5
44,5,40,2
53,42,12,2
4,1,4,9
31,30,2,12
50,13,38,9
23,2,22,4
37,19,19,4
33,17,17,5
41,41,1,1
21,3,19,10
11,11,1,3
87,15,73,9
73,21,53,6
45,26,20,9
5,1,5,4
46,35,12,6
63,42,22,8
66,42,25,1
34,29,6,11
1,1,1,1
11,6,6,7
38,8,31,1
20,8,13,1
5,1,5,10
3,3,1,3
47,9,39,10
78,34,45,12
32,16,17,11
22,2,21,8
66,7,60,8
7,3,5,2
86,69,18,9
33,11,23,7
75,56,20,8
32,26,7,5
22,13,10,12
20,19,2,1
61,1,61,6
7,6,2,10
72,63,10,5
80,80,1,6
12,5,8,11
68,45,24,3
52,50,3,11
5,3,3,5
37,16,22,7
75,11,65,9
8,2,7,8
35,23,13,9
36,21,16,7
81,50,32,1
86,73,14,12
85,24,62,2
61,60,2,12
28,13,16,9
84,62,23,12
5,3,3,10
65,43,23,8
76,67,10,8
43,32,12,5
87,20,68,1
37,12,26,9
28,20,9,4
84,22,63,2
9,5,5,3
75,50,26,1
49,18,32,9
89,77,13,8
70,54,17,7
42,7,36,11
27,3,25,7
58,40,19,3
20,4,17,8
33,4,30,5
1,1,1,9
76,53,24,3
20,5,16,8
24,3,22,4
27,2,26,2
89,87,3,1
45,23,23,7
45,25,21,9
25,20,6,1
9,3,7,4
81,70,12,6
61,26,36,1
20,10,11,10
4,2,3,2
6,6,1,7
31,17,15,8
82,60,23,4
55,37,19,3
25,8,18,1
69,38,32,7
15,5,11,7
61,21,41,1
28,8,21,7
58,26,33,6
28,9,20,3
39,15,25,6
32,26,7,12
70,14,57,9
19,4,16,3
46,38,9,4
11,8,4,10
20,4,17,10
83,83,1,2
37,4,34,9
5,2,4,10
8,3,6,10
16,14,3,3
34,29,6,6
80,66,15,4
79,8,72,10
21,10,12,7
65,50,16,6
32,4,29,1
69,23,47,12
20,16,5,1
46,46,1,3
84,62,23,3
57,37,21,5
40,18,23,2
30,6,25,10
1,1,1,3
85,35,51,11
45,42,4,9
15,9,7,12
4,4,1,1
17,10,8,11
69,63,7,8
30,26,5,7
11,7,5,5
42,21,22,10
21,7,15,6
13,8,6,12
2,2,1,12
72,49,24,3
57,26,32,5
80,50,31,3
72,64,9,3
36,2,35,8
9,8,2,9
83,54,30,6
88,17,72,7
69,48,22,2
85,25,61,2
67,54,14,7
32,23,10,2
54,17,38,2
21,7,15,9
84,6,79,2
11,6,6,7
54,48,7,7
44,43,2,8
49,20,30,5
41,18,24,10
30,20,11,6
19,9,11,12
71,68,4,9
59,20,40,3
58,48,11,7
17,13,5,9
15,12,4,10
74,58,17,1
68,24,45,10
28,6,23,6
17,5,13,3
30,11,20,9
70,46,25,5
57,43,15,9
81,37,45,5
15,12,4,8
50,34,17,3
1,1,1,12
20,12,9,6
77,31,47,1
5,1,5,8
68,32,37,1
25,19,7,6
58,18,41,4
46,33,14,5
1,1,1,2
48,16,33,6
53,29,25,9
39,28,12,11
3,3,1,5
16,9,8,11
77,63,15,2
59,46,14,7
64,5,60,8
3,3,1,7
58,11,48,1
31,3,29,11
64,51,14,3
34,28,7,3
34,19,16,3
52,43,10,9
83,50,34,1
38,5,34,12
24,4,21,6
39,21,19,6
11,4,8,1
12,9,4,7
60,27,34,4
43,30,14,10
7,7,1,8
61,50,12,6
8,7,2,5
62,27,36,3
43,37,7,10
7,3,5,6
30,30,1,5
23,4,20,9
38,37,2,8
41,36,6,5
42,40,3,9
82,34,49,1
66,63,4,7
47,25,23,3
80,12,69,5
4,4,1,10
65,1,65,7
75,63,13,8
85,68,18,2
4,1,4,11
64,27,38,9
58,34,25,12
20,11,10,11
41,7,35,2
8,6,3,3
21,7,15,6
13,2,12,8
4,4,1,6
38,34,5,12
80,61,20,5
61,38,24,9
57,17,41,4
86,62,25,6
4,2,3,11
27,19,9,4
15,10,6,10
25,10,16,1
71,7,65,1
20,11,10,2
39,16,24,2
81,19,63,10
63,25,39,3
87,70,18,6
15,13,3,7
56,40,17,7
4,3,2,4
17,11,7,8
50,13,38,11
16,9,8,5
67,37,31,4
53,34,20,10
48,16,33,12
5,5,1,3
88,28,61,9
21,12,10,6
31,22,10,2
12,7,6,9
54,7,48,2
46,30,17,3
64,57,8,7
25,1,25,2
53,8,46,7
30,24,7,2
78,69,10,12
63,7,57,3
84,62,23,4
49,15,35,8
5,2,4,6
3,3,1,7
71,10,62,1
62,56,7,12
37,16,22,7
2,2,1,5
87,36,52,3
5,5,1,11
47,15,33,8
28,12,17,8
8,8,1,1
53,45,9,3
41,36,6,5
86,27,60,8
22,15,8,4
8,8,1,4
51,30,22,1
365
28,19,10,2
11,9,3,6
21,10,12,8
65,30,36,3
27,18,10,8
3,1,3,2
10,5,6,17
1,1,1,5
41,38,4,13
7,2,6,9
12,8,5,9
8,8,1,16
41,37,5,18
21,4,18,13
4,2,3,12
23,15,9,14
27,25,3,5
14,13,2,13
51,28,24,2
38,29,10,8
55,54,2,5
1,1,1,2
52,45,8,8
60,42,19,18
52,18,35,18
42,5,38,14
27,15,13,17
32,30,3,11
64,34,31,13
58,7,52,6
34,26,9,5
18,6,13,15
65,30,36,9
2,1,2,8
46,18,29,17
44,40,5,4
36,33,4,14
7,2,6,14
46,3,44,14
22,11,12,9
34,9,26,15
39,32,8,3
1,1,1,2
20,5,16,14
32,16,17,12
46,46,1,7
5,1,5,16
12,7,6,8
27,9,19,17
53,49,5,8
53,50,4,13
18,14,5,3
4,1,4,6
40,35,6,15
18,8,11,3
35,28,8,12
57,39,19,7
28,25,4,2
59,27,33,10
53,13,41,8
7,3,5,10
48,42,7,13
46,23,24,16
42,10,33,5
43,1,43,12
12,2,11,8
1,1,1,8
13,13,1,8
13,4,10,8
54,17,38,14
1,1,1,11
65,40,26,15
15,5,11,13
50,42,9,5
22,17,6,2
37,22,16,3
53,22,32,13
34,31,4,7
22,18,5,2
57,18,40,17
41,32,10,3
26,12,15,7
42,28,15,15
25,7,19,7
46,46,1,14
7,3,5,15
14,9,6,2
34,5,30,1
23,19,5,14
63,3,61,6
60,45,16,13
34,1,34,18
60,14,47,15
40,22,19,5
39,24,16,6
16,8,9,6
18,11,8,7
13,7,7,7
30,7,24,18
42,5,38,15
52,18,35,17
63,2,62,6
23,13,11,15
11,4,8,11
45,25,21,12
27,14,14,1
23,5,19,5
12,10,3,17
60,57,4,12
46,33,14,18
34,13,22,7
16,10,7,5
29,12,18,12
64,27,38,2
23,13,11,12
38,6,33,7
2,1,2,9
51,25,27,9
35,15,21,9
5,1,5,2
49,41,9,8
58,15,44,1
30,6,25,10
33,18,16,1
26,7,20,5
20,3,18,17
23,23,1,14
60,52,9,17
64,9,56,15
36,1,36,9
21,6,16,2
18,8,11,5
44,1,44,2
49,27,23,18
47,30,18,2
16,6,11,18
45,24,22,10
9,4,6,10
40,20,21,4
51,42,10,17
4,1,4,3
2,2,1,8
14,5,10,16
41,36,6,10
57,18,40,1
65,35,31,2
11,7,5,15
61,28,34,9
23,5,19,12
9,7,3,5
40,25,16,11
19,9,11,6
14,1,14,6
19,2,18,16
20,18,3,9
49,37,13,8
15,1,15,15
10,4,7,16
34,25,10,17
64,31,34,9
21,12,10,15
12,6,7,14
30,16,15,13
47,39,9,2
18,17,2,13
56,18,39,12
47,15,33,2
13,9,5,1
43,38,6,15
12,2,11,7
51,2,50,11
49,5,45,7
64,42,23,9
48,15,34,7
49,44,6,11
14,11,4,18
53,19,35,14
63,35,29,18
10,1,10,18
13,6,8,1
62,14,49,12
24,11,14,11
51,36,16,12
42,39,4,10
54,12,43,5
2,2,1,12
38,34,5,5
60,51,10,10
4,3,2,18
13,13,1,8
21,21,1,17
30,20,11,13
5,1,5,7
56,52,5,1
11,3,9,11
31,29,3,4
12,12,1,1
45,20,26,10
17,14,4,5
14,2,13,13
45,28,18,2
58,27,32,12
61,40,22,15
60,56,5,15
15,6,10,7
45,44,2,10
33,30,4,2
40,40,1,2
64,48,17,12
43,34,10,14
30,30,1,12
37,32,6,3
44,3,42,2
4,1,4,7
46,31,16,2
59,10,50,16
36,13,24,13
37,19,19,5
48,27,22,4
29,17,13,14
64,43,22,1
50,3,48,11
53,5,49,13
32,3,30,18
10,4,7,2
1,1,1,8
38,5,34,3
55,55,1,12
19,1,19,6
59,33,27,1
58,5,54,1
8,2,7,1
12,4,9,4
26,21,6,10
17,15,3,12
3,2,2,9
43,21,23,1
52,49,4,13
26,12,15,8
52,17,36,9
37,6,32,6
28,20,9,9
57,28,30,11
